Run 1
99.0, 1374.692830882353, 17, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
100.0, 1306.4213541666668, 18, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
101.0, 1327.3807565789475, 19, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
102.0, 1268.8754687500002, 20, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
103.0, 1210.927529761905, 21, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
104.0, 1157.979119318182, 22, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
105.0, 1111.987024456522, 23, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
106.0, 1067.1985026041668, 24, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
107.0, 1052.7798125000002, 25, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
108.0, 1099.9353966346157, 26, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
109.0, 1105.9076967592596, 27, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
110.0, 1147.4047433035716, 28, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
111.0, 1170.7578125000002, 29, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
112.0, 1139.3838020833334, 30, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
113.0, 1102.629485887097, 31, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
114.0, 1143.0677734218752, 32, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
115.0, 1109.9104166515153, 33, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
116.0, 1143.8840073382355, 34, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
117.0, 1115.632678557143, 35, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
118.0, 1087.795138875, 36, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
119.0, 1107.4895270135137, 37, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
120.0, 1082.2634868289476, 38, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
120.0, 1082.2634868289476, 38, 1, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
120.0, 1082.2634868289476, 38, 2, 1000000000.0, 10, 1000000, 1, 1000000, 1, 0, ../benchmarks/domain/MultiZeno.pddl, 1000, 15, 0, 20, 1, 4, 5, 0, 100, 100, 10, 0.1, 0.2, 0.0, 0.5, 10, 1, 0, 10, 1, 3, 5
